arm_id,canonical_id,stage,origin,activated_at,status,relation,contract_hash,contract_exact_group_size,economic_fingerprint,economic_family_size,dispatch_path,entry_family,exit_family,entry_fingerprint,exit_fingerprint,execution_fingerprint,revision_equivalence_group,frozen_buys,frozen_positions,frozen_tokens,delta_decisions,delta_opportunities,delta_buys,delta_buy_opportunities,contaminations,entry_detail,exit_detail,execution_detail
direct_lp_float_constrained_v1,direct_lp_float_constrained_v1,163,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,different_entry_same_exit,9124856d67905268,1,c658340fc82b6596,1,forward_pattern_isolated,evidence_extension_l0,capital_exit_existing_v1,b6f7dd2f44ebb0c7,d01bd4a8507b749e,ef6af75af2fe215f,,0,0,0,2,2,2,2,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""liquidity_lead"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""evidence_extension_l0"",""entry_filter"":{""direction"":""liquidity_lead"",""max_age"":3600,""max_price_ratio"":1.12,""min_buy_ratio"":0.5,""min_frames"":3,""min_liquidity_growth"":1.2,""min_price_ratio"":0.98,""min_span"":20,""min_trades"":5,""min_volume"":400},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""entry_revision_kind"":""evidence_extension_l0"",""no_historical_backfill"":true,""replacement_input_contract"":""existing_same_pool_l0_no_new_api/v1"",""required_inputs"":[""post_deployment_same_pool_l0_history"",""price_liquidity_volume_aggregate_transactions""]}}","{""capital_exit_kind"":""vault_hazard"",""capital_exit_policy"":{""extreme_red_effective_quote_change_ratio"":-0.35,""extreme_red_raw_quote_change_ratio"":-0.35,""maximum_confirmation_gap_seconds"":15.0,""maximum_frame_age_seconds"":15.0,""minimum_bad_frames"":2,""version"":""vault-hazard-exit/v1""},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.15,""max_hold_minutes"":10.0,""take_profit"":[],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":5.0}"
authoritative_event_shock_v1,authoritative_event_shock_v1,164,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,different_entry_same_exit,37269f234d80c7d1,1,d6f9d5b5371afe14,1,forward_pattern_isolated,evidence_extension_l0,capital_exit_existing_v1,da499fd1b50d3d71,cb23b87492da7854,b403398f9e5ddb8c,,75,75,75,3201,3201,110,110,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""young_absorption"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""evidence_extension_l0"",""entry_filter"":{""direction"":""young_absorption"",""max_age"":1800,""max_price_ratio"":1.25,""min_buy_ratio"":0.55,""min_frames"":3,""min_liquidity_retention"":0.95,""min_price_ratio"":1.03,""min_span"":20,""min_trades"":8,""min_volume"":800},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""entry_revision_kind"":""evidence_extension_l0"",""no_historical_backfill"":true,""replacement_input_contract"":""existing_same_pool_l0_no_new_api/v1"",""required_inputs"":[""post_deployment_same_pool_l0_history"",""price_liquidity_volume_aggregate_transactions""]}}","{""capital_exit_policy"":{},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
serial_conditional_runner_v1,serial_conditional_runner_v1,165,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,distinct,8dbc336b7a1f019c,1,745fd622e9154b59,1,forward_pattern_isolated,conditional_runner,conditional_runner,f0c78487660e90ed,5653b6c4b86cd2cd,b403398f9e5ddb8c,,12,12,12,145,145,133,133,0,"{""dispatch"":{""contract"":""forward-patterns/v1"",""control"":false,""direction"":""conditional_runner"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_family"":""conditional_runner"",""entry_filter"":{""contract"":""forward-patterns/v1"",""control"":false,""direction"":""conditional_runner"",""max_concurrent_positions"":1,""max_gap_seconds"":90,""occupied_signal_policy"":""reject_without_queue_or_replay""},""entry_gate"":""bounded_pattern_observer_v1"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true}}","{""conditional_exit"":{""buy_ratio_min"":0.55,""enabled"":true,""liquidity_retention_min"":0.8,""samples"":2},""exact_risk_alerts"":""shadow_only_no_trading_authority"",""exit_family"":""conditional_runner"",""exit_mode"":""market_mark_pattern_scaleout"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[{""fraction_of_remaining"":1.0,""return"":0.12},{""fraction_of_remaining"":1.0,""return"":0.3}],""trailing_activate_return"":0.12,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
sustained_breakout_earn_hold_v1,sustained_breakout_earn_hold_v1,166,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,distinct,51dcdc3e5018643b,1,45a8f9967911e144,1,forward_pattern_isolated,sustained_breakout,pattern_cost_scaleout,441dd25b498942bb,9d2b1197e0f28517,b403398f9e5ddb8c,,8,8,8,56,56,48,48,0,"{""dispatch"":{""contract"":""forward-patterns/v1"",""control"":false,""direction"":""sustained_breakout"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_family"":""sustained_breakout"",""entry_filter"":{""contract"":""forward-patterns/v1"",""control"":false,""direction"":""sustained_breakout"",""max_gap_seconds"":90,""required_market_surface"":""solana_pumpswap""},""entry_gate"":""bounded_pattern_observer_v1"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true}}","{""capital_exit_kind"":""earn_the_hold"",""capital_exit_policy"":{""maximum_frame_age_seconds"":15.0,""minimum_effective_depth_ratio"":0.9,""minimum_net_quote_flow_usd"":0.0,""minimum_position_value_ratio"":1.0,""minimum_price_return"":0.0,""review_deadline_seconds"":120.0,""review_start_seconds"":60.0,""version"":""earn-the-hold/v1""},""exact_risk_alerts"":""shadow_only_no_trading_authority"",""exit_family"":""pattern_cost_scaleout"",""exit_mode"":""market_mark_pattern_scaleout"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[{""fraction_of_remaining"":0.5,""return"":0.3},{""fraction_of_remaining"":1.0,""return"":0.8}],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
event_reawakening_v1,event_reawakening_v1,167,frozen_map,2026-09-06T15:29:28.508111Z,dormant_coverage_unknown,distinct,c48b2d97f1fb76a5,1,6988ad590da29f8e,1,forward_pattern_isolated,evidence_extension_l0,l0_loss_deterioration_time_budget,9e41a43bc03ab875,5ddf49aac272acda,b403398f9e5ddb8c,,0,0,0,0,0,0,0,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""reawakening"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""evidence_extension_l0"",""entry_filter"":{""direction"":""reawakening"",""min_age"":3600,""min_buy_ratio"":0.6,""min_frames"":4,""min_liquidity_retention"":0.8,""min_price_ratio"":1.1,""min_span"":30,""min_trades"":10,""min_volume"":1000,""quiet_max_trades"":2,""quiet_max_volume"":200},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""entry_revision_kind"":""evidence_extension_l0"",""no_historical_backfill"":true,""replacement_input_contract"":""existing_same_pool_l0_no_new_api/v1"",""required_inputs"":[""post_deployment_same_pool_l0_history"",""price_liquidity_volume_aggregate_transactions""]}}","{""capital_exit_kind"":""l0_loss_deterioration"",""capital_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""},""capital_experiment"":true,""exit_family"":""l0_loss_deterioration_time_budget"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":1.0,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
surface_lifecycle_pipeline_v1,surface_lifecycle_pipeline_v1,168,frozen_map,2026-09-06T15:29:28.508111Z,dormant_coverage_unknown,distinct,3653a30973c9c2a5,1,5c19c08517c1e081,1,forward_pattern_isolated,evidence_extension_l0,l0_loss_deterioration_time_budget,b2bb5d26625565c4,5ddf49aac272acda,ef6af75af2fe215f,,0,0,0,0,0,0,0,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""liquidity_lead"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""evidence_extension_l0"",""entry_filter"":{""direction"":""liquidity_lead"",""max_price_ratio"":1.15,""min_age"":3600,""min_buy_ratio"":0.55,""min_frames"":3,""min_liquidity_growth"":1.15,""min_price_ratio"":1.0,""min_span"":20,""min_trades"":8,""min_volume"":1000},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""entry_revision_kind"":""evidence_extension_l0"",""no_historical_backfill"":true,""replacement_input_contract"":""existing_same_pool_l0_no_new_api/v1"",""required_inputs"":[""post_deployment_same_pool_l0_history"",""price_liquidity_volume_aggregate_transactions""]}}","{""capital_exit_kind"":""l0_loss_deterioration"",""capital_exit_policy"":{""maximum_frame_age_seconds"":30.0,""minimum_bad_frames"":2,""minimum_frame_span_seconds"":5.0,""minimum_hold_seconds"":60.0,""version"":""l0-loss-deterioration/v1""},""capital_experiment"":true,""exit_family"":""l0_loss_deterioration_time_budget"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":1.0,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":5.0}"
paired_vault_hazard_candidate_v1,paired_vault_hazard_candidate_v1,169,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,29c270a1172ae459,1,4b8141148aca73fd,1,forward_pattern_isolated,vault_hazard,capital_exit_existing_v1,6d154a06ff7ddaa7,c7418769d9303aea,b403398f9e5ddb8c,,23,23,23,152,152,129,129,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""vault_hazard"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""vault_hazard"",""entry_filter"":{""capital_exit_kind"":""vault_hazard"",""direction"":""vault_hazard"",""paired_entry_kind"":""vault_hazard""},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true,""paired_entry_group"":""vault_hazard"",""required_inputs"":[""vault_hazard"",""asof_snapshot""]}}","{""capital_exit_kind"":""vault_hazard"",""capital_exit_policy"":{""extreme_red_effective_quote_change_ratio"":-0.35,""extreme_red_raw_quote_change_ratio"":-0.35,""maximum_confirmation_gap_seconds"":15.0,""maximum_frame_age_seconds"":15.0,""minimum_bad_frames"":2,""version"":""vault-hazard-exit/v1""},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
paired_vault_hazard_control_v1,paired_vault_hazard_control_v1,170,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,a3e2d9b65109035e,1,e9a11cda4f5f600d,1,forward_pattern_isolated,vault_hazard,capital_exit_existing_v1,6d154a06ff7ddaa7,cb23b87492da7854,b403398f9e5ddb8c,,23,23,23,152,152,129,129,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""vault_hazard"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""vault_hazard"",""entry_filter"":{""capital_exit_kind"":""vault_hazard"",""direction"":""vault_hazard"",""paired_entry_kind"":""vault_hazard""},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true,""paired_entry_group"":""vault_hazard"",""required_inputs"":[""vault_hazard"",""asof_snapshot""]}}","{""capital_exit_policy"":{},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
paired_earn_the_hold_candidate_v1,paired_earn_the_hold_candidate_v1,171,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,68c5b194bb095b20,1,82896a969e1b4c2e,1,forward_pattern_isolated,earn_the_hold,capital_exit_existing_v1,73fbc90051290022,aaf6ffcf54cb204b,b403398f9e5ddb8c,,4,4,4,14,14,10,10,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""earn_the_hold"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""earn_the_hold"",""entry_filter"":{""capital_exit_kind"":""earn_the_hold"",""direction"":""earn_the_hold"",""paired_entry_kind"":""earn_the_hold""},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true,""paired_entry_group"":""earn_the_hold"",""required_inputs"":[""earn_the_hold"",""asof_snapshot""]}}","{""capital_exit_kind"":""earn_the_hold"",""capital_exit_policy"":{""maximum_frame_age_seconds"":15.0,""minimum_effective_depth_ratio"":0.9,""minimum_net_quote_flow_usd"":0.0,""minimum_position_value_ratio"":1.0,""minimum_price_return"":0.0,""review_deadline_seconds"":120.0,""review_start_seconds"":60.0,""version"":""earn-the-hold/v1""},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
paired_earn_the_hold_control_v1,paired_earn_the_hold_control_v1,172,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,62599132b8c0a138,1,3df6bf2b7d055279,1,forward_pattern_isolated,earn_the_hold,capital_exit_existing_v1,73fbc90051290022,cb23b87492da7854,b403398f9e5ddb8c,,4,4,4,14,14,10,10,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""earn_the_hold"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""earn_the_hold"",""entry_filter"":{""capital_exit_kind"":""earn_the_hold"",""direction"":""earn_the_hold"",""paired_entry_kind"":""earn_the_hold""},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true,""paired_entry_group"":""earn_the_hold"",""required_inputs"":[""earn_the_hold"",""asof_snapshot""]}}","{""capital_exit_policy"":{},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.2,""max_hold_minutes"":15.0,""take_profit"":[],""trailing_activate_return"":0.3,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
paired_failed_continuation_profit_lock_candidate_v1,paired_failed_continuation_profit_lock_candidate_v1,173,frozen_map,2026-09-06T15:29:28.508111Z,active_with_buy,same_entry_different_exit,a108a82995fdb140,1,891089c0dc718860,1,forward_pattern_isolated,failed_continuation_profit_lock,capital_exit_existing_v1,ba60fcfc182f3b48,c169db628751af4c,b403398f9e5ddb8c,,4,4,4,14,14,10,10,0,"{""dispatch"":{""contract"":null,""control"":null,""direction"":""failed_continuation_profit_lock"",""mode"":""isolated_pattern_observer"",""path"":""forward_pattern_isolated""},""fields"":{""entry_contract"":""strict_forward_asof_v1"",""entry_family"":""failed_continuation_profit_lock"",""entry_filter"":{""capital_exit_kind"":""failed_continuation_profit_lock"",""direction"":""failed_continuation_profit_lock"",""paired_entry_kind"":""failed_continuation_profit_lock""},""entry_gate"":""broad_start"",""entry_match_mode"":""isolated_pattern_observer"",""no_historical_backfill"":true,""paired_entry_group"":""failed_continuation_profit_lock"",""required_inputs"":[""failed_continuation_profit_lock"",""asof_snapshot""]}}","{""capital_exit_kind"":""failed_continuation_profit_lock"",""capital_exit_policy"":{""maximum_breadth_change_ratio"":-0.25,""maximum_depth_change_ratio"":-0.1,""maximum_frame_age_seconds"":15.0,""maximum_liquidity_change_ratio"":-0.15,""minimum_bad_frames"":2,""minimum_positive_economic_return"":0.0,""version"":""failed-continuation-profit-lock/v1""},""capital_experiment"":true,""exit_family"":""capital_exit_existing_v1"",""hard_stop_return"":-0.2,""max_hold_minutes"":240.0,""take_profit"":[{""fraction_of_remaining"":0.5,""return"":1.0}],""trailing_activate_return"":1.0,""trailing_drawdown"":0.15}","{""_execution"":{""additional_fee_usd_each_fill"":0.0,""buy_slippage_bps"":400,""min_pool_liquidity_usd"":1000.0,""sell_slippage_bps"":400},""execution_profile"":""dexscreener-market-paper/v2-before-after"",""notional_usd"":20.0}"
